date,date_str,Tmax_día_x,Tmin_día_x,Tmedia_día_x,ΔTmax_1d,MA_Tmax_3d,DTR_x,HR_media_día_x,Punto_de_rocío_día_x (Td),Presión_media_día_x (SLP),ΔPresión_24h,Viento_vel_media_día_x,Viento_dir_sin(x),Viento_dir_cos(x),Nubosidad_media_día_x,Precipitación_acum_día_x,t_max_x+1,ciudad,doy_sin,doy_cos
1991-09-28,28-09-91,17.8,10.0,13.9,0.0,19.266666666666666,7.800000000000001,60.0,4.0,1020.4,8.799999999999955,2.89,-0.9510565162951536,0.3090169943749472,10.0,0.0,23.9,new york,-0.9987235240803972,-0.0505106171852228
1991-09-29,29-09-91,23.9,10.0,16.95,6.099999999999998,19.83333333333333,13.9,69.0,9.3,1022.6,2.200000000000045,2.95,-0.981627183447664,0.1908089953765451,8.0,0.0,16.1,new york,-0.9994446170919858,-0.0333235257116313
1991-09-30,30-09-91,16.1,7.2,11.65,-7.799999999999997,19.26666666666667,8.900000000000002,63.0,4.0,1026.6,3.9999999999998863,2.99,0.9781476007338056,0.2079116908177594,3.0,0.0,23.3,new york,-0.9998699583618592,-0.0161265732706577
1991-10-01,01-10-91,23.3,13.3,18.3,7.199999999999999,21.1,10.0,80.0,13.2,1018.7,-7.899999999999864,3.24,-0.3583679495453004,-0.9335804264972016,40.0,0.0,26.7,new york,-0.9999994220246924,0.0010751512827982
1991-10-02,02-10-91,26.7,17.8,22.25,3.3999999999999986,22.03333333333333,8.899999999999999,80.0,15.8,1014.0,-4.7000000000000455,3.49,-0.3420201433256686,-0.9396926207859084,54.0,0.0,25.6,new york,-0.999832969770105,0.0182765576816912
1991-10-03,03-10-91,25.6,19.4,22.5,-1.099999999999998,25.2,6.200000000000003,86.0,16.3,1009.7,-4.2999999999999545,1.42,0.0348994967025011,-0.9993908270190958,57.0,0.0,25.0,new york,-0.9993706508539968,0.0354725557531255
1991-10-04,04-10-91,25.0,18.9,21.95,-0.6000000000000014,25.76666666666667,6.100000000000001,86.0,16.4,1013.6,3.899999999999977,1.95,0.8090169943749475,-0.587785252292473,8.0,0.0,24.4,new york,-0.9986126020839734,0.052658056924614
1991-10-05,05-10-91,24.4,19.4,21.9,-0.6000000000000014,25.0,5.0,94.0,18.3,1013.7,0.1000000000000227,3.92,0.5299192642332049,-0.848048096156426,70.0,9.7,21.1,new york,-0.9975590477788612,0.0698279757298708
1991-10-06,06-10-91,21.1,11.1,16.1,-3.299999999999997,23.5,10.000000000000002,81.0,13.3,1007.6,-6.100000000000023,4.3,-0.9993908270190958,0.0348994967025012,84.0,15.0,15.6,new york,-0.9962102997023295,0.0869772313136861
1991-10-07,07-10-91,15.6,7.2,11.4,-5.500000000000002,20.366666666666667,8.399999999999999,53.0,1.4,1012.3,4.699999999999932,4.39,-0.9702957262759966,0.2419218955996674,29.0,0.0,18.3,new york,-0.9945667569706336,0.1041007489354256
1991-10-08,08-10-91,18.3,6.7,12.5,2.700000000000001,18.33333333333333,11.6,63.0,3.9,1020.2,7.900000000000091,3.28,-0.9396926207859084,-0.3420201433256685,5.0,0.0,20.0,new york,-0.9926289059345096,0.121193461470736
1991-10-09,09-10-91,20.0,11.1,15.55,1.6999999999999993,17.966666666666665,8.9,70.0,7.5,1022.1,1.8999999999999773,3.39,-0.3255681544571567,-0.9455185755993168,27.0,0.0,22.2,new york,-0.9903973200352558,0.1382503109109819
1991-10-10,10-10-91,22.2,13.3,17.75,2.2,20.166666666666668,8.899999999999999,80.0,11.6,1013.5,-8.600000000000023,3.14,-0.2419218955996675,-0.9702957262759964,48.0,0.0,17.2,new york,-0.9878726596350428,0.1552662498599956
1991-10-11,11-10-91,17.2,11.1,14.15,-5.0,19.8,6.1,90.0,12.9,1001.5,-12.0,1.99,-0.7431448254773946,0.6691306063588578,78.0,12.3,16.7,new york,-0.9850556718215012,0.172236243027682
1991-10-12,12-10-91,16.7,7.2,11.95,-0.5,18.7,9.5,76.0,6.8,1002.0,0.5,2.7,-0.9659258262890684,0.2588190451025203,25.0,0.0,16.7,new york,-0.981947190186646,0.1891552687200409
1991-10-13,13-10-91,16.7,8.9,12.8,0.0,16.866666666666664,7.799999999999999,72.0,5.3,1009.2,7.2000000000000455,2.55,-0.6819983600624983,0.7313537016191707,12.0,0.0,15.0,new york,-0.9785481345802032,0.2060183203251708
