feature,family,pearson,spearman,kendall,mutual_info,missing_rate,near_zero_variance,univariate_mae,univariate_lift,temporal_stability,drift_ks,corr_shift,perm_hist_gbr,perm_lightgbm,max_peer_corr,abs_pearson,abs_spearman,abs_kendall,perm_avg,gain_avg,n_abs_pearson,n_abs_spearman,n_abs_kendall,n_mutual_info,n_perm_avg,n_gain_avg,n_univariate_lift,n_temporal_stability,n_missing_rate,n_max_peer_corr,n_drift_ks,n_corr_shift,redundancy_penalty,drift_penalty,utility_score
Delta_Tmax_so_far_1d_23h,temperature_rolling_trend,0.13112326721702366,0.11232655833447217,0.07602985609347959,0.017435918631173664,0.0,0.0,8.42180352981042,0.0034660312581357615,0.9742449533009115,0.014591974610356995,0.003265732105521557,-1.3440084658000728e-05,0.0014597053428691887,0.7195487394338341,0.13112326721702366,0.11232655833447217,0.07602985609347959,0.000723132629105594,,0.1323613505337537,0.11703456859164992,0.09427254951364414,0.01565291506524532,0.0008976550493158356,0.0,0.013928722753988916,0.8301418365856,0.0,0.4372625105644859,0.05821837862787458,0.01301964805396122,0.26235750633869154,0.04013888639830924,0.09954566327519802
tmax_trend_3d,temperature_rolling_trend,0.14361821860695206,0.12526902008814728,0.08488287990147915,0.023064075596529676,0.0,0.0,8.416937398990875,0.004041830092774174,0.9716690183554475,0.015361048265460031,0.001041770815641413,0.0005747123734487936,-0.000504602393718212,0.7508932439804299,0.14361821860695206,0.12526902008814728,0.08488287990147915,3.5054989865290775e-05,,0.1456883453103141,0.13077331142958823,0.10531053631842281,0.020705534592562788,0.0006886745294741511,0.0,0.014808363675793648,0.8056733343001594,0.0,0.5001566040356398,0.06130662081019024,0.004052617616988402,0.30009396242138386,0.0384050195329095,0.09917745502700613
Delta_SLP_24h_23h,pressure,-0.1077861971463351,-0.12148771532953,-0.08164247392828647,0.10198034432270742,0.0028044871794871795,0.0,8.448557788984681,0.0003002570885886098,0.9767491881594262,0.027310523942176257,0.003914668719366077,0.007286553876345891,0.014713829429433556,0.799725199009909,0.1077861971463351,0.12148771532953,0.08164247392828647,0.011000191652889724,,0.10747025642489755,0.126759363027866,0.10127038471034655,0.09155179613844991,0.004018967259963074,0.0,0.009092407809942853,0.8539292682001856,0.05357142857142857,0.5981400173461813,0.1092901586632012,0.015636165883875196,0.35888401040770873,0.0718285615514708,0.09698493401806835
Temp_std_00_23h_x,temperature_rolling_trend,0.25939146414150527,0.28754186249078484,0.1941164844073141,0.05410184291095632,0.0,0.0,8.096138367529832,0.04200129220309669,0.9318996325290309,0.024054378706931723,0.013023824575510434,0.0011146596918465868,0.00036297660047974746,0.957655707770697,0.25939146414150527,0.28754186249078484,0.1941164844073141,0.0007388181461631671,,0.269170973641954,0.30302994187457044,0.24150344750028768,0.04856936820319629,0.0009024189993728326,0.0,0.07279857524491636,0.42790862805329866,0.0,0.9150343605055042,0.09621499349468284,0.052364358136528,0.5490206163033026,0.0786747393514209,0.0950557309573874
SLP_change_last_12h,pressure,-0.14065053608406963,-0.15196777548119125,-0.10213599376838475,0.10843212484375542,0.001469017094017094,0.0,8.419502033901857,0.003738362338252432,0.9675213359678942,0.024945607956544213,0.006584156618525766,0.01897240122800019,0.018325987408802646,0.9069926224375617,0.14065053608406963,0.15196777548119125,0.10213599376838475,0.018649194318401417,,0.1425230437219603,0.15911469975425468,0.12682179025091167,0.09734381516835122,0.006342095439326579,0.0,0.014344759654272569,0.7662749884072098,0.02806122448979592,0.8133767056606993,0.09979375574262135,0.02639956331881239,0.48802602339641954,0.07043607877309777,0.09141647052376396
pressure_trend_3d,temperature_rolling_trend,-0.06680323461997026,-0.07082958261482662,-0.04823359842018015,0.07327816877618254,0.004206730769230769,0.0,8.480689810954566,-0.0035018562312017516,0.9768216460982908,0.028230522674981107,0.001433334029612085,0.001220040249359844,0.001955519901780356,0.653957471980152,0.06680323461997026,0.07082958261482662,0.04823359842018015,0.0015877800755700999,,0.06375822342274555,0.07298450386555624,0.05961606015202391,0.06578471580726158,0.0011602627298116584,0.0,0.003283965235503295,0.8546175376170154,0.08035714285714285,0.30565081767615876,0.11298444577793047,0.005631403755780927,0.18339049060569526,0.07004322896907066,0.08923425871383153
tmean_std7_completed,temperature_rolling_trend,-0.3387878855590176,-0.34270947076849045,-0.23348589292912694,0.07404199753410623,0.0,0.0,7.845308138689606,0.07168149580103168,0.8895298702460814,0.04989267969313152,0.013748076152629796,0.0020474791862122644,0.00095328017726235,0.9148465325927628,0.3387878855590176,0.34270947076849045,0.23348589292912694,0.0015003796817373073,,0.353854431823446,0.3615917207337039,0.29058938934346284,0.06647043515047961,0.0011337177896829384,0.0,0.11814066363006348,0.025443252489567362,0.0,0.8291359134248849,0.19996959553505578,0.05528454652542072,0.49748154805493094,0.14209557593120176,0.0857112162626438
Td_change_last_6h,humidity_dewpoint,0.17803707478805642,0.17064895660633822,0.11588429849919263,0.03575469785042262,0.0,0.0,8.373716447892205,0.00915607263936147,0.9500709896770194,0.04187402217493452,0.015166365864629688,0.006780446618105174,0.008034227852860365,0.7709300143727406,0.17803707478805642,0.17064895660633822,0.11588429849919263,0.0074073372354827695,,0.1823991657229888,0.17894523495475173,0.1439632336151111,0.03209840906435235,0.002927758156446519,0.0,0.022621330214425306,0.6005162067842977,0.0,0.540361243673209,0.16777039558986862,0.061003102452549224,0.32421674620392543,0.12506347833494086,0.08564439856473977
DTR_so_far_23h_x,temperature_current,0.2499738265915633,0.2860412017291179,0.19509034244346915,0.05589787538031743,0.0,0.0,8.102965466207149,0.04119345624304175,0.9276536637896716,0.020610074157868308,0.013072466823318751,0.007035430360998252,0.007476129358486095,1.0,0.2499738265915633,0.2860412017291179,0.19509034244346915,0.007255779859742174,,0.25912621216038617,0.3014369534088582,0.24271765773917733,0.050181737719940236,0.0028817276834855314,0.0,0.07156445401051688,0.38757667169474813,0.0,1.0,0.08238426801529518,0.05256048408467499,0.6,0.07045475444304711,0.0855576015450782
SLP_change_last_6h,pressure,-0.12471048653067987,-0.14866156985179654,-0.0997479302322063,0.09793055856835675,0.0014022435897435897,0.0,8.450598766693359,5.875256892808463e-05,0.9641483702062372,0.016648606974694502,3.665939484075176e-05,0.028627334424495297,0.036590801273680994,0.9144167961893643,0.12471048653067987,0.14866156985179654,0.0997479302322063,0.032609067849088146,,0.12552154043421068,0.15560508081342994,0.12384434272868852,0.0879161429912762,0.010581939115380464,0.0,0.008723464273564217,0.7342355843868763,0.026785714285714284,0.8282736288900273,0.06647685787614861,0.0,0.4969641773340164,0.03988611472568917,0.08546403402064491
Temp_range_00_23h_x,temperature_current,0.2499738265915633,0.2860412017291179,0.19509034244346915,0.05589787538031743,0.0,0.0,8.102965466207149,0.04119345624304175,0.9276536637896716,0.020610074157868308,0.013072466823318751,0.0,-8.90166673848114e-05,1.0,0.2499738265915633,0.2860412017291179,0.19509034244346915,-4.45083336924057e-05,,0.25912621216038617,0.3014369534088582,0.24271765773917733,0.050181737719940236,0.0006645098367575305,0.0,0.07156445401051688,0.38757667169474813,0.0,1.0,0.08238426801529518,0.05256048408467499,0.6,0.07045475444304711,0.085225018868069
tmax_change_1d_completed,temperature_rolling_trend,0.05778416194526758,0.047686553767418025,0.032446494791881504,0.01602405193182488,0.0,0.0,8.475852450000264,-0.0029294616730808575,0.977915255596549,0.015703767868677443,0.004290875488908608,0.0018388245407341408,0.005484000468769956,0.6626011545559165,0.05778416194526758,0.047686553767418025,0.032446494791881504,0.0036614125047520485,,0.054138567397347424,0.0484176070976173,0.03993263386581249,0.014385426383069291,0.0017900590758889315,0.0,0.004158405485209012,0.8650056052794501,0.0,0.3229947376940032,0.06268282337328636,0.01715303471087933,0.19379684261640193,0.044470907908323545,0.08361527802952591
tmax_change_3d_completed,temperature_rolling_trend,0.06600041652299439,0.05740765453892346,0.039446071585602455,0.009310083836986394,0.0,0.0,8.482708883054574,-0.0037407687071192033,0.9735584522715094,0.013926115300362363,0.013449587218001866,-0.001914715904182973,-0.0009183601374603611,0.6551562735962745,0.06600041652299439,0.05740765453892346,0.039446071585602455,-0.001416538020821667,,0.06290194537483336,0.058736795683472905,0.048659735245378866,0.008358031178816746,0.0002478018071650143,0.0,0.0029189815330290594,0.8236208442614488,0.0,0.30805626456352925,0.055544597261202325,0.05408103665585258,0.18483375873811755,0.054959173019062425,0.08106226383158278
Temp_slope_last_6h,temperature_current,-0.21736690150408502,-0.2620291394418401,-0.17314386601420848,0.06221486972209522,0.0,0.0,8.204279638606543,0.029205167279331035,0.9289198334105921,0.017243952890840797,0.017529120791596742,-6.845828087520545e-06,0.004428130673383901,0.9809825471305453,0.21736690150408502,0.2620291394418401,0.17314386601420848,0.0022106424226481904,,0.22434797999609044,0.2759475561788613,0.21535469989660677,0.05585275385571737,0.0013494362905538816,0.0,0.053250089825458716,0.39960386761357525,0.0,0.9618406647143941,0.06886749024160914,0.07052974998981948,0.5771043988286364,0.06953239414089328,0.07780674808275008
HR_23h_x,humidity_dewpoint,0.17537097426057058,0.1808670867933453,0.11906528359519779,0.29331476150558977,0.0002670940170940171,0.0,8.35906217615211,0.010890081218935616,0.929176865247997,0.1056160630705274,0.016505631502583273,-0.0004035693438493304,0.00010356481510633841,0.9791645725471947,0.17537097426057058,0.1808670867933453,0.11906528359519779,-0.00015000226437149599,,0.17955552858549434,0.18979203254208102,0.1479292990270414,0.263320284198908,0.0006324695912733149,0.0,0.02527035416792422,0.4020453827271642,0.005102040816326531,0.95819282069748,0.4237287919989705,0.06640303265518725,0.574915692418488,0.28079848826145715,0.07220747793884263
tmax_recent_cooling_streak,temperature_rolling_trend,-0.07182010275104635,-0.06943877023350288,-0.05396622823516179,0.0009446989294943364,0.0,0.0,8.459776087694594,-0.0010271801635807236,0.9455012637556193,0.006176146895273349,0.007570524078623367,0.0,-0.00022834297888350009,0.5949585919262191,0.07182010275104635,0.06943877023350288,0.05396622823516179,-0.00011417148944175004,,0.06910916663901416,0.07150812216889783,0.06676352678339924,0.0008480936633395868,0.0006433519881775597,0.0,0.007064497960369368,0.5571089191319016,0.0,0.18726703300700687,0.024424327854752556,0.030376605130188267,0.11236021980420412,0.02680523876492684,0.06719768704356531
Temp_change_23h_minus_18h,temperature_current,-0.2131179136682991,-0.2518426282172077,-0.1678025198891688,0.053962870713176514,6.677350427350428e-05,0.0,8.208483727463676,0.028707706451740773,0.9225666049247191,0.024289491707289224,0.01851594209273527,0.00010345972942413795,0.0045304624631961055,0.9991440519033926,0.2131179136682991,0.2518426282172077,0.1678025198891688,0.0023169610963101215,,0.21981605050504563,0.2651343229010997,0.20869508739283493,0.048444607354382246,0.0013817270240752907,0.0,0.05249012493039595,0.3392552994169094,0.0012755102040816328,0.9982825034125375,0.0971590979773901,0.07450862169205096,0.5989695020475225,0.08809890746325444,0.06341364136829598
SLP_max_00_23h_x,temperature_rolling_trend,-0.2144561937013235,-0.2248646026781532,-0.1540531215191034,0.07416750406226225,0.0,0.0,8.255784085962645,0.023110756367231776,0.9205910913605646,0.051664781297134255,0.0001558867850439405,0.000717859819869382,0.0025383042656724974,0.9403593007339441,0.2144561937013235,0.2248646026781532,0.1540531215191034,0.0016280820427709397,,0.22124344709532506,0.2364964824183063,0.19155228047467296,0.06658310733408614,0.0011725031015022325,0.0,0.043939731919051504,0.3204901290291436,0.0,0.8803283775390961,0.20708553155564055,0.00048072582995832894,0.5281970265234577,0.12444360926536766,0.06291002289875791
Temp_change_last_6h,temperature_current,-0.21302868499900224,-0.25166650356865217,-0.1676897280053295,0.051136702408348,0.0,0.0,8.207621260233275,0.028809760351357367,0.9225443345604419,0.024999190385998737,0.017987467371821636,0.0004280700815018079,0.002138559037396792,0.9991440519033926,0.21302868499900224,0.25166650356865217,0.1676897280053295,0.0012833145594493,,0.21972088006599957,0.26494736223627563,0.2085544580042209,0.04590744407831164,0.0010677915344055099,0.0,0.052646031439635206,0.3390437558528249,0.0,0.9982825034125375,0.10000891786366714,0.07237780721737155,0.5989695020475225,0.08895647360514891,0.06284599795535438
tmax_recent_warming_streak,temperature_rolling_trend,0.04759694715280656,0.051892774015052434,0.03995768421143814,0.0,0.0,0.0,8.468767792649254,-0.00209114934696357,0.9461311233027672,0.004890994631205459,0.008904874243915083,0.0,-0.00029376894886965486,0.5822877823816561,0.04759694715280656,0.051892774015052434,0.03995768421143814,-0.00014688447443482743,,0.04327298224298974,0.05288261378659353,0.04929761598936034,0.0,0.0006334165154640814,0.0,0.005439085095769802,0.5630918806954432,0.0,0.16184250990866728,0.019263753953594535,0.03575671610612857,0.09710550594520036,0.025860938814608152,0.06153968478436557
Precip_positive_hours_00_23h,precipitation,-0.12240836825262169,-0.08915225898861856,-0.06903537717177184,0.014504262898102471,6.677350427350428e-05,0.0,8.389528867546682,0.007285022898304114,0.9456004056006876,0.017662771285475776,0.03452588766614259,-2.1314177269360355e-06,0.00022173186442921988,0.7716411343137025,0.12240836825262169,0.08915225898861856,0.06903537717177184,0.00010980022335114192,,0.12306612325736313,0.09243447741721189,0.08555180418204901,0.01302105154483074,0.0007113758888248305,0.0,0.01976295013451467,0.5580506558271193,0.0012755102040816328,0.5417881363513044,0.07054927016536454,0.13906085553905223,0.32507288181078264,0.09795390431483962,0.054664727965771584
SLP_23h_x,pressure,-0.13393183940954778,-0.1482073842001658,-0.1021943104661531,0.08951076645485578,0.0014022435897435897,0.0,8.41905765268339,0.00379094501578762,0.9304652450761336,0.05063637456966297,0.002160841822006876,0.025952289344435366,0.031358844079441006,0.8495867744091435,0.13393183940954778,0.1482073842001658,0.1021943104661531,0.028655566711938186,,0.13535694657661085,0.15512295152557137,0.12689449975157785,0.0803573619710426,0.009381195658946549,0.0,0.014425089575341376,0.4142835507852462,0.026785714285714284,0.6981894081131198,0.20295592834367182,0.00856472123177466,0.41891364486787186,0.12519944549891296,0.053176345016765554
HR_max_00_23h_x,temperature_rolling_trend,0.15526135894699436,0.13544643318443186,0.09072705607611772,0.3079125703506431,0.0,0.0,8.397521847439275,0.006339230711838867,0.9242709953781131,0.17574000754147812,0.02737662033488028,-3.526680386505277e-05,0.0011484696674346929,0.8720334009626075,0.15526135894699436,0.13544643318443186,0.09072705607611772,0.00055660143178482,,0.15810680662738472,0.14157688681937952,0.11259707941369534,0.2764253156471378,0.0008470767799444059,0.0,0.018318074840071866,0.35544510334716406,0.0,0.7432295275530991,0.7053139456037155,0.11023495013629249,0.4459377165318595,0.4672823474167463,0.052048844057981616
Precip_positive_hours_last_6h,precipitation,-0.05642377723927569,-0.02771828117765725,-0.022541221156327947,0.0006767929075044421,0.0006677350427350427,0.0,8.464580014852217,-0.00159561857216946,0.9536061133817404,0.014147347557117662,0.003867709569381317,9.524728759897627e-05,-0.0005307189670997303,0.7063188429932243,0.05642377723927569,0.02771828117765725,0.022541221156327947,-0.000217735839750377,,0.05268759417583652,0.027220792515517015,0.027582697611470985,0.0006075838114423665,0.0006118977880549413,0.0,0.00619610147249837,0.6340959299836731,0.012755102040816327,0.41071615561692404,0.0564329631321007,0.01544682620016586,0.2464296933701544,0.04003850835932676,0.047685567083360705
Precip_flag_00_23h,temperature_lags,-0.06378647965153661,-0.06593148564314401,-0.054241045693511965,0.017959332609338574,0.00046741452991452993,0.0,8.463900495682555,-0.001515212524630793,0.9389219254490603,0.01755718212759727,0.0009143896597946927,0.0,0.0,0.7067368730674578,0.06378647965153661,0.06593148564314401,0.054241045693511965,0.0,,0.060540581636729096,0.06778505294424113,0.06710617033037028,0.01612280453407602,0.0006780277512803679,0.0,0.006318936819707789,0.4946125604120486,0.008928571428571428,0.4115549508999539,0.07012527320591609,0.003539015736069028,0.24693297053997235,0.043490770217977266,0.046088337277694846
Temp_slope_last_12h,temperature_current,-0.1049893781794668,-0.1454330700182789,-0.0973881404602931,0.03379947778484471,0.0,0.0,8.399511052634095,0.0061038523228253315,0.9407917660391758,0.010724752305277585,0.012764553416009697,0.0013402121500182495,0.0018578192571702345,0.9492122394111664,0.1049893781794668,0.1454330700182789,0.0973881404602931,0.001599015703594242,,0.10448719625929473,0.15217794849430755,0.12090214705302646,0.030343130534568667,0.0011636751752267217,0.0,0.01795849011945533,0.5123739556806738,0.0,0.8980921789044005,0.042689412095614165,0.051318974662790624,0.5388553073426403,0.046141237122484746,0.045321646582389824
tmax_std7_completed,temperature_rolling_trend,-0.2454330159782044,-0.2528516828170835,-0.17170613440202995,0.04093392092945969,0.0,0.0,8.112483855098391,0.04006716567781503,0.8868513179403631,0.04426052110540063,0.0005313114660667195,-0.0012415637947792214,0.0038508746706657606,0.9148465325927628,0.2454330159782044,0.2528516828170835,0.17170613440202995,0.0013046554379432696,,0.2542830273061928,0.2662054592831095,0.21356213015905562,0.036748002852613135,0.0010742731109416577,0.0,0.06984383352395726,0.0,0.0,0.8291359134248849,0.1773534655809077,0.0019944412695393383,0.49748154805493094,0.10720985585636035,0.04277736399477858
Precip_sum_00_23h_x,precipitation,-0.008052364269709624,-0.06047529249603557,-0.04565397473025914,0.02055346558612481,0.00046741452991452993,0.0,8.482720986380738,-0.0037422008677738686,0.9548575478567447,0.01921677093699281,0.003750502789258649,0.001002760084555021,0.0010571134899352685,0.7850665803738573,0.008052364269709624,0.06047529249603557,0.04565397473025914,0.001029936787245145,,0.0010951111110466608,0.061993169147407934,0.05639977463555283,0.01845166050160663,0.0009908365288482665,0.0,0.002916793638502956,0.6459831584890522,0.008928571428571428,0.568726870002177,0.07678941016141705,0.014974247486875314,0.3412361220013062,0.05206334509160035,0.040789379710802126
SLP_change_last_3h,pressure,0.054972884491591746,0.05422374774192447,0.03748592981006729,0.0569139445941822,0.0014022435897435897,0.0,8.455710196465308,-0.0005460719652177893,0.9536973067611477,0.01506306673515323,0.019633319132428953,0.017605527160534873,0.017944765456933,0.9144167961893643,0.054972884491591746,0.05422374774192447,0.03748592981006729,0.017775146308733936,,0.05114008594900827,0.055356999974089265,0.04621582234927863,0.05109390331565483,0.006076632652847177,0.0,0.00779948114136442,0.6349621651408826,0.026785714285714284,0.8282736288900273,0.06011006554485464,0.07901389521911302,0.4969641773340164,0.067671597414558,0.03454964529178243
Precip_sum_last_6h,precipitation,0.02435365049186097,-0.017471454916938862,-0.013623120249113526,0.0,0.0006677350427350427,0.0,8.483110523518054,-0.0037882939626849477,0.9625032409061899,0.01573036542613604,0.005048526673691576,2.2830494880743403e-05,-0.00021693355606577924,0.8260619599380031,0.02435365049186097,0.017471454916938862,0.013623120249113526,-9.705153059251792e-05,,0.018481905949555597,0.016343533337133287,0.016463572409461544,0.0,0.0006485516018489628,0.0,0.0028463777743897955,0.7186086951640189,0.012755102040816327,0.6509858583476427,0.06278962679626826,0.020207890595948953,0.3905915150085856,0.04575693231614054,0.03337942961104039
Precip_sum_last_12h,precipitation,0.011277929168220272,-0.03273754981710791,-0.025391855258965996,0.005158519132695716,0.00046741452991452993,0.0,8.483808820707852,-0.003870921973116144,0.959060831064089,0.014907465596056824,0.014346095338459238,-0.0005989381011440642,-0.001030803754793297,0.8260619599380031,0.011277929168220272,0.03273754981710791,0.025391855258965996,-0.0008148709279686805,,0.004535467556815462,0.032548870155179335,0.031136880034626675,0.004631007035222311,0.00043053801986170414,0.0,0.002720147961319348,0.6859096500125915,0.008928571428571428,0.6509858583476427,0.059485243724232646,0.05769576486165143,0.3905915150085856,0.05876945217920016,0.031144302704309644
Cloud_max_00_23h_x,temperature_rolling_trend,-0.11566226625034444,-0.1836478511481645,-0.14369421768785984,0.03137763296120344,6.677350427350428e-05,0.0,8.38957160681261,0.007279965652531896,0.9322783487916266,0.24912650626241212,0.014394778586143048,0.000886525784287695,0.002862640080672119,0.679096891691486,0.11566226625034444,0.1836478511481645,0.14369421768785984,0.001874582932479907,,0.11587079585345172,0.19274388259123557,0.17863675621075772,0.02816894446915061,0.0012473694845018218,0.0,0.019755224241259504,0.4315060091724049,0.0012755102040816328,0.35609414214424107,1.0,0.05789205612163777,0.21365648528654463,0.6231568224486551,0.02236217544118467
SLP_min_00_23h_x,pressure,0.06826811703189395,0.049463925703701256,0.031630261509825904,0.06736064539285103,0.0,0.0,8.446433220602975,0.0005516527135032889,0.9421414770908644,0.03917735042735038,0.010182138208330721,0.031766684910951956,0.014523757917767633,0.9442198792669575,0.06826811703189395,0.049463925703701256,0.031630261509825904,0.023145221414359794,,0.06532065289067596,0.050304331310113415,0.038914950824136964,0.06047232058018795,0.007707612971291519,0.0,0.009476461868295531,0.5251947017989252,0.0,0.8880747940360333,0.15694181579456604,0.04090665504485032,0.5328448764216199,0.11052775149467975,0.0216699548081487
Temp_change_last_3h,temperature_current,-0.030954035026274557,-0.031236331987745333,-0.019952082150298072,0.009781715430883686,6.677350427350428e-05,0.0,8.47095291997913,-0.002349710782473106,0.9256108169364858,0.038404049912498794,0.013781498018735888,0.0020802086011439515,0.000632213790006908,0.6469528686709601,0.030954035026274557,0.031236331987745333,0.019952082150298072,0.0013562111955754297,,0.02552181250608075,0.03095529034834824,0.024354548359407327,0.008781433549378489,0.0010899314442697054,0.0,0.0050440839151620126,0.36817191033460556,0.0012755102040816328,0.2915957805451121,0.1538366005089753,0.05541930376782304,0.17495746832706724,0.11446968181251439,0.0198604026632613
Temp_change_23h_minus_12h,temperature_current,-0.060393200942312625,-0.10231325366119717,-0.06936878771319996,0.02334667322152839,6.677350427350428e-05,0.0,8.44911016115019,0.00023489607365067397,0.9424101128571911,0.02091765656121003,0.012880604106092111,0.001741702325341432,0.0008224308085958753,0.9997372942500281,0.060393200942312625,0.10231325366119717,0.06936878771319996,0.0012820665669686538,,0.05692134325620261,0.10640519834645781,0.08596750182803661,0.02095923367864571,0.001067412498519891,0.0,0.008992556577235506,0.5277464412649749,0.0012755102040816328,0.9994728696390917,0.08361937592236642,0.05178689201141354,0.599683721783455,0.07088638235798526,0.01963865329197688
Cloud_mean_00_23h_x,other,-0.07982671144115314,-0.09348990759544608,-0.06340099608193023,0.01846878964484322,6.677350427350428e-05,0.0,8.487734665509139,-0.0043354587776905365,0.9326843282012086,0.07276258218674092,0.07348998899410746,-0.0006098803160961453,-8.073009826619071e-05,0.7412453721658787,0.07982671144115314,0.09348990759544608,0.06340099608193023,-0.000345305207181168,,0.07764893833248593,0.09703899855582931,0.07852683446869868,0.01658016430242733,0.000573152868584813,0.0,0.002010480698368652,0.4353623597097858,0.0012755102040816328,0.48079773521702274,0.2918044895241736,0.29616443649930524,0.28847864113021365,0.29354846831422626,0.018938560123418685
Temp_change_last_12h,temperature_current,-0.06007411655496593,-0.10195598354437974,-0.06913610557311212,0.012527261469228002,0.0,0.0,8.449277166685704,0.00021513466642726292,0.9427379904154276,0.02110659770956269,0.012561519718745418,-0.0005970091764941898,0.00026604799980471937,0.9997372942500281,0.06007411655496593,0.10195598354437974,0.06913610557311212,-0.00016548058834473523,,0.05658101092270677,0.10602594729267423,0.08567739277064579,0.011246219022114519,0.0006277685691709589,0.0,0.008962367314214376,0.5308609115264158,0.0,0.9994728696390917,0.08437807571717303,0.05050034110501048,0.599683721783455,0.07082698187230801,0.0179495799791247
HR_23h_ma3,temperature_rolling_trend,0.19349203203399917,0.19505084667323347,0.12952724593618686,0.029749483045502068,0.0008012820512820513,0.0,8.34870785715892,0.012115285602222137,0.9064856014846415,0.16222213673813812,0.01985151787869316,0.0006326621899427565,-0.000729158361603055,0.7868833742796413,0.19349203203399917,0.19505084667323347,0.12952724593618686,-4.824808583014928e-05,,0.19888327422897828,0.20484844400178778,0.16097331706837806,0.02670728977328648,0.000663374012395199,0.0,0.027142084099073083,0.18650374405694517,0.015306122448979591,0.5723723449388868,0.6510324622204693,0.0798936743807215,0.34342340696333207,0.42257694708457016,0.01728332281046402
SLP_mean_00_23h_x,pressure,-0.063115695724883,-0.07673194993556784,-0.05322970608574072,0.05290511057497671,0.0,0.0,8.469914645946291,-0.0022268540405740844,0.9324141511199128,0.03868322649572642,0.004031326004741646,0.01872473568936641,0.019270468001110784,0.9442198792669575,0.063115695724883,0.07673194993556784,0.05322970608574072,0.018997601845238597,,0.05982512996286992,0.07925001256846496,0.06584522791252181,0.04749501416386108,0.006447912547633686,0.0,0.005231770675177507,0.4327959794746009,0.0,0.8880747940360333,0.154957643851076,0.01610652902977048,0.5328448764216199,0.09941719792255378,0.015196290070804053
wind_u,wind,0.14158800499188678,0.13911083940060703,0.08576395348468856,0.08789595294232022,0.011217948717948718,0.0,8.329370362759946,0.014403449885647087,0.9230427508608172,0.06188060411532614,0.04813271607390357,0.04965285977666225,0.04671502430755296,0.9017904220429237,0.14158800499188678,0.13911083940060703,0.08576395348468856,0.0481839420421076,,0.1435229390274945,0.14546674453083674,0.10640906251652439,0.07890767989276438,0.015312285110811551,0.0,0.03063768502500505,0.3437781535154323,0.21428571428571427,0.8029382673248932,0.2481075256713749,0.1939237009663819,0.4817629603949359,0.2264339957893777,0.011940601211791458
Cloud_change_last_6h,other,-0.02991240947409738,-0.04945794251889023,-0.03631430582664329,0.02210392555071783,0.008947649572649572,0.0,8.489060287547737,-0.004492316793494364,0.9360018374295183,0.0993663052140382,0.04849276853038714,0.005168972946045613,0.005707854552176261,0.5423404770720103,0.02991240947409738,0.04945794251889023,0.03631430582664329,0.005438413749110938,,0.02441082472711376,0.05029798001164833,0.044755036707031653,0.01984356984984406,0.002329763642099589,0.0,0.0017708506030754117,0.4668749886594435,0.17091836734693877,0.081686527531257,0.3986326705630037,0.19537543546863534,0.0490119165187542,0.31732977652525635,0.010900828949606603
HR_mean_last_6h,humidity_dewpoint,0.10142800271358178,0.10988493273595441,0.07036367807065422,0.039260469181877866,0.0,0.0,8.447632026669972,0.0004098005599274649,0.9261627282810445,0.10588941521659295,0.021121967966807542,0.011708761365251608,0.0036104019470700522,0.9431010267741362,0.10142800271358178,0.10988493273595441,0.07036367807065422,0.00765958165616083,,0.10068866749755202,0.11444272270923599,0.08720793525236094,0.035245678907154264,0.0030043689444655378,0.0,0.009259756047399275,0.37341445111362426,0.0,0.8858297684954533,0.4248264471097714,0.08501613971346585,0.5314978610972719,0.28890232415124917,0.0003572986079871769
HR_mean_00_23h_x,humidity_dewpoint,0.1207526393440442,0.13266383526824896,0.08504101044646147,0.038707673864303516,0.0,0.0,8.432619479932411,0.0021862030523803785,0.9239460693830884,0.12128974987430874,0.015312601486541622,0.001571216007428422,-0.0022599093012425795,0.9749680686910772,0.1207526393440442,0.13266383526824896,0.08504101044646147,-0.0003443466469070787,,0.12130013875471043,0.13862309039954737,0.10550769413780765,0.03474941264568031,0.0005734439991389172,0.0,0.011973544669320981,0.3523586696366157,0.0,0.9497723556240458,0.4866670299930375,0.061592725697621364,0.5698634133744275,0.316637308274871,-0.0009170825253002404
td_anomaly_x,climatology,0.2453438584154793,0.22087415791396242,0.14897086397967316,0.11473035488180106,0.04907852564102564,0.0,8.473082406154957,-0.0026016883194301265,0.9211608869184402,0.03942748099963711,0.06264069053752075,0.002727774042650388,0.0013549835728166038,0.7312615547122571,0.2453438584154793,0.22087415791396242,0.14897086397967316,0.002041378807733496,,0.2541879327087311,0.23226052673478675,0.1852157006940981,0.10299798584511981,0.001298028140923834,0.0,0.004659140876813993,0.32590254984150296,0.9375,0.4607647770570504,0.1579462238630223,0.25241997479365286,0.2764588662342302,0.19573572423527452,-0.004890934633723684
WindDir_sin_23h_x,wind,0.05881094366016696,0.09189095667394614,0.05775969706691407,0.04065023030951043,0.011217948717948718,0.0,8.423058133046858,0.003317576745040264,0.9291946108566754,0.050455575875062886,0.060776662031244676,0.00215605607079139,0.006980849527572275,0.9017904220429237,0.05881094366016696,0.09189095667394614,0.05775969706691407,0.0045684527991818324,,0.05523372288247894,0.0953416726576296,0.07149323945754626,0.03649332254165245,0.002065542163025108,0.0,0.01370193058823644,0.40221394617138806,0.21428571428571427,0.8029382673248932,0.20222992485692284,0.24490419633688695,0.4817629603949359,0.2192996334489085,-0.016173776000315568
