date,date_str,Tmax_so_far_23h_x,Tmin_so_far_23h_x,Tmean_so_far_23h_x,Delta_Tmax_so_far_1d_23h,MA_Tmax_3d_asof_23h,DTR_so_far_23h_x,HR_23h_x,Td_23h_x,SLP_23h_x,Delta_SLP_24h_23h,WindSpd_23h_x,WindDir_sin_23h_x,WindDir_cos_23h_x,Cloud_23h_x,Precip_sum_00_23h_x,climatology_tmax_doy,tmax_anomaly_x,tmax_lag2,tmax_lag3,tmax_lag7,tmin_lag1,tmean_ma7,tmax_trend_3d,tmax_trend_7d,dtr_ma3,td_anomaly_x,td_ma3,wind_u,wind_v,pressure_trend_3d,month,season,extreme_heat_flag,extreme_cold_flag,t_max_x+1,ciudad,doy_sin,doy_cos
1984-02-27,27-02-84,2.8,-2.8,0.3083333333333333,-0.5,6.3,5.6,63.78690342245085,-5.0,1018.3,-5.7000000000000455,6.7,0.9396926207859083,0.3420201433256688,100.0,0.0,6.888059701492538,-4.088059701492538,12.8,16.7,10.6,-1.7,6.549999999999999,-4.999999999999998,-1.0714285714285712,7.066666666666667,-0.5686567164179097,-5.366666666666667,6.295940559265586,2.291534960281981,7.449999999999953,2.0,winter,0.0,0.0,6.7,new york,0.8402480696078469,0.5422021592729844
1984-02-28,28-02-84,6.7,1.1,3.0625,3.9000000000000004,4.266666666666667,5.6,92.69253029859198,5.6,985.4,-32.89999999999998,8.8,-0.7660444431189779,-0.6427876096865395,100.0,21.9,6.589552238805971,0.11044776119402933,3.3,12.8,8.3,-2.8,5.435714285714285,1.700000000000001,-1.5321428571428575,5.3999999999999995,10.095522388059702,-2.4000000000000004,-6.741191099447006,-5.656530965241548,-19.299999999999983,2.0,winter,0.0,0.0,5.6,new york,0.8494504794814806,0.527668345562516
1984-02-29,29-02-84,5.6,-3.3,-0.2333333333333334,-1.1000000000000005,5.033333333333334,8.899999999999999,54.83307286563358,-11.1,1003.4,18.0,8.8,-0.6427876096865396,0.7660444431189778,62.5,0.0,6.332835820895522,-0.7328358208955228,2.8,3.3,10.6,1.1,5.2,1.4,-1.7249999999999994,6.699999999999999,-6.579104477611939,-3.5,-5.656530965241549,6.741191099447005,-7.449999999999829,2.0,winter,0.0,0.0,-1.1,new york,0.8584015232918917,0.512978386299228
1984-03-01,01-03-84,-1.1,-6.1,-3.2416666666666667,-6.699999999999999,3.733333333333333,5.0,60.43002094964748,-9.4,1012.9,9.5,9.3,-0.8660254037844386,0.5000000000000001,0.0,0.0,6.283582089552239,-7.38358208955224,6.7,2.8,11.7,-3.9,4.564285714285715,-3.8999999999999995,-2.3000000000000007,6.7,-4.877611940298507,-4.966666666666667,-8.05403625519528,4.650000000000001,13.750000000000176,3.0,spring,0.0,1.0,2.2,new york,0.8670985522812081,0.4981366284784055
1984-03-02,02-03-84,2.2,-3.9,-0.9958333333333332,3.3000000000000003,2.233333333333333,6.1,53.314052245505536,-9.4,1016.9,4.0,7.7,-0.7660444431189781,0.6427876096865393,37.5,0.0,5.952238805970149,-3.7522388059701486,5.6,6.7,16.7,-6.1,2.9785714285714286,-1.6999999999999993,-1.35,6.866666666666667,-4.4119402985074645,-9.966666666666667,-5.898542212016132,4.9494645945863525,6.750000000000084,3.0,spring,0.0,0.0,1.7,new york,0.8755389928586302,0.4831474640149687
1984-03-03,03-03-84,1.7,-3.9,-1.3625,-0.5000000000000002,0.9333333333333335,5.6,46.42963537418871,-11.7,1024.4,7.500000000000114,7.7,-0.6427876096865396,0.7660444431189778,0.0,0.0,5.735820895522388,-4.035820895522388,-1.1,5.6,12.8,-3.9,1.2285714285714289,1.4000000000000001,-0.4928571428571423,5.566666666666666,-6.92089552238806,-10.166666666666666,-4.949464594586355,5.898542212016129,5.749999999999999,3.0,spring,0.0,0.0,3.9,new york,0.8837203473619977,0.4680153284438345
1984-03-04,04-03-84,3.9,-4.4,-0.43333333333333335,2.2,2.6,8.3,41.34712847762139,-10.6,1026.8,2.3999999999998636,2.1,0.8660254037844386,0.5000000000000001,100.0,0.0,5.795522388059701,-1.895522388059701,2.2,-1.1,3.3,-3.9,3.172065784643304e-17,0.8500000000000002,-0.3607142857142857,6.666666666666667,-5.917910447761194,-10.566666666666668,1.818653347947321,1.0500000000000003,4.950000000000027,3.0,spring,0.0,0.0,5.0,new york,0.8916401947968874,0.45274469960737107
1984-03-06,06-03-84,5.6,2.8,4.4750000000000005,0.5999999999999996,4.833333333333333,2.8,56.49877622341509,-5.0,1012.5,4.7000000000000455,7.2,-0.1736481776669304,0.984807753012208,100.0,1.9000000000000001,6.41044776119403,-0.8104477611940304,3.9,1.7,6.7,0.6,0.25,0.8500000000000003,0.4964285714285712,5.166666666666667,-0.8029850746268652,-3.733333333333333,-1.2502668792018987,7.090615821687898,-7.149999999999855,3.0,spring,0.0,0.0,4.4,new york,0.9066860720977985,0.4218060770826634
1984-03-07,07-03-84,4.4,-3.9,1.4125000000000003,-1.1999999999999993,5.0,8.3,50.03682827309379,-12.8,1021.7,9.200000000000045,5.7,-2.4492935982947064e-16,1.0,0.0,0.0,6.7164179104477615,-2.316417910447761,5.0,3.9,5.6,2.8,0.2928571428571428,-0.2999999999999996,0.9500000000000001,5.166666666666667,-8.526865671641792,-4.466666666666667,-1.3960973510279826e-15,5.7,6.95000000000008,3.0,spring,0.0,0.0,-2.2,new york,0.9138076496466615,0.40614723863057883
1984-03-08,08-03-84,-2.2,-8.9,-5.2250000000000005,-6.6000000000000005,2.6,6.7,95.57638529135889,-5.0,1014.2,-7.5,11.3,0.9396926207859083,0.3420201433256688,100.0,1.1,6.997014925373135,-9.197014925373136,5.6,5.0,-1.1,-4.4,0.17142857142857146,-3.9000000000000012,-0.21785714285714267,6.1000000000000005,-0.5865671641791046,-7.6000000000000005,10.618526614880764,3.864827619580058,0.8500000000001554,3.0,spring,0.0,1.0,-1.7,new york,0.9206588168102428,0.3903682146763026
1984-03-09,09-03-84,-1.7,-8.3,-4.979166666666667,0.5000000000000002,0.16666666666666666,6.6000000000000005,51.129242375026784,-15.6,1025.7,11.5,9.3,-0.1736481776669304,0.984807753012208,0.0,9.4,6.865671641791046,-8.565671641791045,4.4,5.6,2.2,-8.9,-0.1071428571428574,-3.0500000000000003,-0.8214285714285712,7.366666666666667,-11.401492537313432,-11.133333333333333,-1.6149280523024527,9.158712103013535,2.00000000000013,3.0,spring,0.0,1.0,-2.8,new york,0.9272375462179537,0.374473674486883
